ID_Numero,Pergunta_Paciente,Parte_Distorcida,Distorcao_Dominante,Distorcao_Secundaria
4536,No dia 4 de maio eu fui noiva do meu namorado de 2 anos. Naquela tarde eu tirei um empréstimo para comprar um caminhão. Uma semana depois nós tentamos obter uma hipoteca em uma casa e descobri que ele tem algo em coleção. Então eu sugeri tomar linha de crédito em meu nome para me despedir da coleção. Então aqui nós poderia então comprar um caminhão e me casar. 2 de agosto ele partiu para um curso de 10 semanas. Em 10 semanas ele só ligaria e ele permitiu que o caminhão rebote duas vezes (eu primeiro descobri a forma como o seu pagamento estava indo e a forma como os pagamentos estavam saindo lá fora estava indo para ler o dinheiro que eu poderia ler e pegar o dinheiro dele (2 paga 3 em agosto). Eu fiquei chateado eu fui e depositei $1000 para cobri-lo. Uma vez lá eu descobri que ele transferia mais. Eu voava para vê-lo se formava e ver meus amigos (eu estava de lá) e dirigi-lo de volta com ele.,"A viagem foi uma merda que ele não estava interessado em mim com base em seu ditado, atitude e ele declarou beberEu quero acreditar nele, mas eu tenho a sensação de que eu vou ter que levá-lo para o tribunal de reivindicações pequenas para isso.",Adivinhacao,Leitura_mental
4537,"Eu sou um homem de 25 anos. Eu só vou começar dizendo que as frases de abertura me demoram às vezes horas para escrever (este levou dez minutos). O mesmo acontece com a minha vida – eu simplesmente não consigo começar qualquer coisa: Aplicações de trabalho, rotinas de escrita, relacionamentos com o sexo oposto, você o nomeia.","O mesmo acontece com a minha vida – parece que não consigo começar qualquer coisa: Aplicações de trabalho, rotinas de escrita, relacionamentos com o sexo oposto, o nome é.",Supergeneralizacao,Personalizacao
4538,"Recentemente fiquei noiva e agora estou vivendo com o meu noivo. Antes de me mudar com ele, a mãe dele tinha uma chave para o seu apartamento porque ela trabalha à volta da esquina e ela gosta de almoçar no nosso apartamento. Eu não me importo que ela tenha uma chave para o nosso apartamento no início, mas agora ela está se deixando entrar sem aviso diário. Eu tenho um problema com isso porque eu me considero uma pessoa particular e na semana passada ela teclado em nosso apartamento quando eu estava no chuveiro (nós atualmente não temos uma fechadura na porta do banheiro). Também, minha noiva trabalha o turno da noite para dormir durante o dia. Eu tentei ficar quieta enquanto ele dorme. Eu sou uma estudante de tempo integral e eu geralmente trabalho em minhas tarefas em silêncio durante o dia. Quando a sua mãe chaves no nosso apartamento durante o dia, ela é bastante alta e abre a porta para o nosso quarto para verificar o seu filho (que é quase 30).",Meu noivo está próximo da mãe e não sei como dizer-lhe que estou desconfortável com esta situação sem ofender ele e sua mãe. Sua mãe tem sido conhecida por guardar rancor e eu não quero ficar do seu lado ruim antes de casar com o filho dela,Leitura_mental,Sem distorcao
4539,"Bem, eu tenho 15 e eu estou realmente triste porque meu irmão sempre recebe tudo o que ele vai e vê meu pai e recebe £30 ou mais dele cada vez que ele recebe dinheiro para coisas bem todos os dias e quando eu vou e vejo meu pai tudo que eu ganho é £5. Meu irmão também tem uma conexão xbox do meu pai. Eu pedi ao meu pai para um xbox 360 e ele disse que ele não tem dinheiro, mas ele sempre recebe meu irmão coisas e quando meu irmão chega em casa ele se gaba sobre isso e eu estou ficando farto dele. Meu aniversário vem e tudo que ele me recebe é um pequeno ornamento eu não quero parecer ingrato seu apenas ele trata meu irmão diferente para mim ele deve nos tratar tanto, mas ele não. Eu acho que o seu favoritismo.","Meu irmão sempre recebe tudo o que ele vai e vê meu pai e recebe £30 ou mais dele cada vez que ele recebe dinheiro para coisas também todos os dias e quando eu vou e vejo meu pai tudo o que eu ganho é £5. Meu irmão também tem uma conexão xbox do meu pai. Eu pedi ao meu pai para um xbox 360 e ele disse que ele não tem dinheiro, mas ele sempre recebe meu irmão coisas e quando meu irmão chega para casa ele se gaba sobre isso e eu estou ficando farto dele. Meu aniversário vem e tudo o que ele me recebe é um pequeno ornamento eu não quero parecer ingrato seu apenas ele trata meu irmão diferente para mim ele deve tratar nós dois do mesmo, mas ele não. Eu acho que seu favoritismo.",Supergeneralizacao,Sem distorcao
4540,"Plz ajuda. Ok, então algumas vezes eu ouço pessoas assobiando mas ninguém lá e eu vejo um homem na cláusula e vejo pessoas se movendo em espelhos, mas ninguém está fora do espelho. Eu também vejo pontos pequenos pretos flutuando no ar à noite. Outra coisa é que eu tenho pensamentos wierd e eu tenho um momento difícil lembrando se minhas memórias realmente existem ou não. Meu humor é realmente wierd também. Como, eu vou ser extremly feliz e saindo então em algumas horas deprimido e, em seguida, parinoide e tímido que muda de volta para hiper e feliz. Eu sempre sinto que as pessoas falam sobre mim e hav teve thots suicidas antes. Plz me ajuda porque eu tentei falar com a minha família, mas eles não vão ouvir!",Sempre me sinto como se as pessoas falassem de mim e tivessem tidos suicidas antes.,Leitura_mental,Sem distorcao
4541,"Estou casado há 15 anos. Cresci muito, mas ele não. Ele não vai lidar com quaisquer problemas entre nós. Ele é realmente imaturo. Ele nunca aceita a responsabilidade pela sua parte em qualquer problema. (Tudo é sempre minha culpa de acordo com ele.) Fomos a aconselhamento duas vezes, mas a mesma coisa aconteceu. Ele só discutiu com o conselheiro e ela disse que não podia falar com ele.","Eu cresci muito, mas ele não cresceu. Ele não vai lidar com quaisquer problemas entre nós. Ele é realmente imaturo. Ele nunca aceita a responsabilidade pela sua parte em qualquer problema. (Tudo é sempre minha culpa de acordo com ele.)",Rotulacao,Supergeneralizacao
4542,"Eu e meu namorado temos saído por cerca de 6 meses, e ele NUNCA me deu qualquer razão para não confiar nele. Ele nunca enganou, mentiu, ou qualquer coisa remotamente perto disso. Ele sempre foi honesto comigo e nunca deixa de ser afetuoso e me diz o quanto ele se importa comigo. Mas eu não posso confiar nele. E eu tenho ansiedade de separação extremamente ruim quando eu não estou com ele. Eu sempre quero tentar controlá-lo, com quem ele vai, onde ele vai, o que ele está fazendo, e eu nunca quero que ele faça nada se eu não estiver envolvido. O que, claramente, não é saudável. Eu fico tão ansioso e ciumento sobre tudo que ele faz que eu não estou lá para. E isso começa a arruinar nosso relacionamento.","Ele nunca enganou, mentiu, ou qualquer coisa remotamente perto disso. Ele sempre foi honesto comigo e nunca deixa de ser afetuoso e me diz o quanto ele se importa comigo. Mas eu não posso confiar nele. E eu tenho ansiedade de separação extremamente ruim quando eu não estou com ele. Eu sempre quero tentar controlá- lo, com quem ele está, onde ele vai, o que ele está fazendo, e eu nunca quero que ele faça nada se eu não estiver envolvido. E isso está começando a arruinar nosso relacionamento.",Raciocinio_emocional,Personalizacao
4543,"Eu e minha irmã gêmea temos 13 anos e sempre temos brigas. No final, ela sempre diz: ""Eu não sinto vontade de brigar com você ok. Também sinto que estou sozinho em minha casa. Como minha irmã tem um namorado com o qual ela fala 24/7. Assim como a minha mãe. E eu não. Eu mal falo com meus amigos. Então eu não sei se eu sou a razão que eu cause isso porque somos diferentes. Mas eu acho que precisamos de ajuda então por favor AJUDA-ME!!!!",Também me sinto como se estivesse sozinha em minha casa.Então não sei se sou a razão pela qual a causei porque somos diferentes.,Personalizacao,Raciocinio_emocional
4544,"Eu não tenho certeza de como explicar isso de uma maneira que você vai entender. mas aqui vai. Eu tenho 17 anos de idade e sempre pecado 8o grau iv teve um problema com cortar e coçar-me quando eu fico com raiva e sua principalmente porque minha mãe gritou comigo ou foi atrás de mim por alguma coisa. porque ela sempre diz que eu dou sua atitude. mas honestamente eu não vejo como eu tenho atitude porque eu não jogo um ajuste ou qualquer coisa assim. e houve momentos em que eu pensei por que eu deveria até viver que nada que eu fiz é bom o suficiente. Eu me sinto principalmente como um fracasso às vezes. e iv tentou parar de cortar. eu posso ir por meses, mas então começar de novo. e eu realmente ficar com raiva em momentos onde eu só quero bater algo. e eu não acredito sua saúde, mas minha mãe acredita que não há nada errado comigo. eu pensei que eu poderia ser um certo e que ele nunca poderia ser um gângmeo. mas eu acho que há. eu não posso saber o que fazer, e a coisa estranha é.","e houve momentos em que eu imaginei por que eu deveria viver que nada que eu jamais faça é bom o suficiente. às vezes, eu me sinto como um fracasso.",Pensamento_tudo_ou_nada,Rotulacao
4545,Eu tenho namorado por um ano e não posso suportar a mãe dele! Eu sei que seu conselho é ser a pessoa maior. Mas ela tem exatamente a mesma personalidade que uma garota que conheci em Varsity. Na varsity eu tive um enorme colapso físico. E uma das poucas coisas que eu fiz foi tolerar esta menina durante 5 longos anos (apenas porque eu não queria ter uma briga). Eu não posso fazer isso agora com minha mãe namorado. Eu a vejo e eu só quero jogá-la sobre a varanda!,Sei que o seu conselho é ser a pessoa maior.,Leitura_mental,Sem distorcao
4547,"Eu sou um estudante do ensino médio de 17 anos de idade e não sinto esse conflito toda a minha vida, mas só agora posso ignorá-lo não mais. Eu sou um estudante do ensino médio de 17 anos de idade, e em meio a toda a discussão sobre o colégio e ‘encontrando a forma certa, ́ eu percebi que o principal problema interno que eu tenho é que eu tenho falta de uma identidade, falta de interesses, falta de emoções, e por isso tenho problemas com a interação social. Eu sou desesperadamente apatic no coração, e eu não sei como reconciliar o verdadeiro ‘eu , com a imagem que outros esperam – que de uma pessoa ‘normal , que tem muitas paixões e desejos. Eu acreditava que alguém iria fazer as coisas de uma espécie de coisas, e participar de uma variedade de atividades extracurriculares, não meus amigos ou família ou outras pessoas, não são de esportes ou música ou arte.","Percebi que o principal problema interno que tenho é que me falta uma identidade, falta interesses, falta de emoções, e, portanto, tenho problemas com a interação social. Eu sou desesperadamente apatic no coração, e eu não sei como conciliar o verdadeiro ‘eu' com a imagem que os outros esperam – a de uma pessoa ‘normal' que tem paixões e desejos. Eu me preocupo com nada – não com política ou eventos atuais, não meus amigos ou família ou outras pessoas, não esportes ou música ou arte. Externamente, eu sou um estudante de alto desempenho, bem arredondado.Ocasionalmente uma tragédia particularmente poignant ou exemplo fará sentir como ajudar, mas em geral, eu sou completamente apatic. O mesmo acontece com os aspectos sociais da minha vida. Minha infância, família e amizades eram e são normais, mas eu não tenho conexões emocionais com ninguém; se alguém ‘aproximo' a mim, eu só estaria preocupado com como isso afetaria minha conveniência.",Rotulacao,Sem distorcao
4548,"Há três dias eu descobri que há um ano meu marido abusou sexualmente minha filha. Eu não sei o que fazer Eu amo minha filha muito e eu o amo eu vou protegê- la a todos os custos, eu coloquei fechaduras nas fechaduras da porta dela no banheiro e ela não é deixada sozinha com ele. Eu o confrontei, mas ele nega- o afirmando que ele ama nosso bebê muito e nunca a machucaria. Eu quero acreditar nele, mas eu nunca poderia não acreditar nela. Eu quero saber se nossa unidade familiar é salvable ajudaria a terapia o que eu deveria fazer. Eu não quero ser uma má mãe e eu não quero perder minha família.",Eu quero saber se a nossa unidade familiar é salvável ajudaria a terapia a fazer o que devo fazer. Eu não quero ser uma má mãe e não quero perder a minha família.,Adivinhacao,Sem distorcao
